species,longitude,latitude
Melanophryniscus_simplex,-50.16666667,-29.5
Melanophryniscus_simplex,-50.804027,-27.851804
Melanophryniscus_simplex,-51.33384,-27.60049
Melanophryniscus_simplex,-50.86889,-27.99833
Melanophryniscus_simplex,-50.76639,-27.89889
Melanophryniscus_simplex,-50.20806,-29.32361
Melanophryniscus_simplex,-50.18078,-29.35022
Melanophryniscus_simplex,-50.05778,-28.95306
Melanophryniscus_simplex,-50.04444,-28.93556
Melanophryniscus_simplex,-49.96917,-28.79611
